date,SP500.SPI,SPGSGCTR.SPI
2014/1/3,1831.3666,673.17
2014/1/10,1842.3722,677.7
2014/1/17,1838.6995,680.3
2014/1/24,1790.2855,686.93
2014/1/31,1782.587,673.52
2014/2/7,1797.0169,686.08
2014/2/14,1838.6327,716.35
2014/2/21,1836.2462,719.07
2014/2/28,1859.4494,717.99
2014/3/7,1878.0392,727.02
2014/3/14,1841.1335,749.16
2014/3/21,1866.5207,725.7
2014/3/28,1857.6208,703.05
2014/4/4,1865.0934,708.06
2014/4/11,1815.6851,716.48
2014/4/17,1864.8514,702.85
2014/4/25,1863.4007,706.61
2014/5/2,1881.1381,707.75
2014/5/9,1878.4757,699.42
2014/5/16,1877.8553,702.53
2014/5/23,1900.5332,701.61
2014/5/30,1923.5727,676.69
2014/6/6,1949.4407,680.22
2014/6/13,1936.1594,691.96
2014/6/20,1962.8734,715.04
2014/6/27,1960.9605,716.89
2014/7/3,1985.4371,717.22
2014/7/11,1967.5692,726.39
2014/7/18,1978.2184,711.27
2014/7/25,1978.3389,708.18
2014/8/1,1925.1518,702.48
2014/8/8,1931.5932,711.28
2014/8/15,1955.0626,708.68
2014/8/22,1988.4024,694.58
2014/8/29,2003.3677,698.49
2014/9/5,2007.7119,687.58
2014/9/12,1985.5363,668.16
2014/9/19,2010.3967,660.08
2014/9/26,1982.8459,659.43
2014/10/3,1967.9021,647.23
2014/10/10,1906.1297,662.85
2014/10/17,1886.764,672.24
2014/10/24,1964.5803,668.34
2014/10/31,2018.0545,635.68
2014/11/7,2031.9215,634.7
2014/11/14,2039.8169,643.18
2014/11/21,2063.5024,649.75
2014/11/28,2067.562,637.33
2014/12/5,2075.3682,645.41
2014/12/12,2002.3342,662.82
2014/12/19,2070.647,648.46
2014/12/26,2088.7661,648.08
2015/1/2,2058.2048,643.16
2015/1/9,2044.8099,659.38
2015/1/16,2019.4187,692.39
2015/1/23,2051.8218,700.9
2015/1/30,1994.9904,693.1
2015/2/6,2055.4722,668.93
2015/2/13,2096.9879,664.87
2015/2/20,2110.3009,652.85
2015/2/27,2104.5032,657.29
2015/3/6,2071.2621,630.85
2015/3/13,2053.3983,624.33
2015/3/20,2108.0973,641.71
2015/3/27,2061.022,650
2015/4/2,2066.9649,650.11
2015/4/10,2102.0553,652.12
2015/4/17,2081.1778,651.31
2015/4/24,2117.6899,636.1
2015/5/1,2108.2903,635.83
2015/5/8,2116.0951,643.63
2015/5/15,2122.7341,663.3
2015/5/22,2126.0614,651.73
2015/5/29,2107.3896,643.56
2015/6/5,2092.8309,631.83
2015/6/12,2094.1057,637.83
2015/6/19,2109.9883,650.11
2015/6/26,2101.4874,634.59
2015/7/2,2076.7757,629.34
2015/7/10,2076.6184,626.32
2015/7/17,2126.6439,611.92
2015/7/24,2079.6492,586.28
2015/7/31,2103.8354,591.19
2015/8/7,2077.5684,590.66
2015/8/14,2091.5436,600.71
2015/8/21,1970.8891,626.05
2015/8/28,1988.8714,612.24
2015/9/4,1921.2244,605.44
2015/9/11,1961.0457,595.68
2015/9/18,1958.0328,614.32
2015/9/25,1931.3399,618.53
2015/10/2,1951.3598,613.67
2015/10/9,2014.8926,624.09
2015/10/16,2033.1104,638.78
2015/10/23,2075.1513,627.82
2015/10/30,2079.3598,616.27
2015/11/6,2099.2035,587.28
2015/11/13,2023.0394,583.52
2015/11/20,2089.1662,580.73
2015/11/27,2090.1068,569.9
2015/12/4,2091.6874,584.97
2015/12/11,2012.3737,580.47
2015/12/18,2005.5497,574.73
2015/12/24,2060.9883,580.64
2015/12/31,2043.9369,572.19
2016/1/8,1922.0348,592.57
2016/1/15,1880.3278,588.58
2016/1/22,1906.9041,591.57
2016/1/29,1940.2397,602.45
2016/2/5,1880.0539,624.78
2016/2/12,1864.7753,668.91
2016/2/19,1917.7836,664.31
2016/2/26,1948.0539,658.74
2016/3/4,1999.9872,685.93
2016/3/11,2022.1896,679.94
2016/3/18,2049.5768,677.18
2016/3/24,2035.9359,659.95
2016/4/1,2072.7791,660
2016/4/8,2047.5971,670.98
2016/4/15,2080.733,666.05
2016/4/22,2091.5801,663.6
